Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used
12,STARLINK-30375          _CANX-2                  ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.342681000000000013372414287005,342681.000000000000000000000000000000,336677.000000000000000000000000000000,334336.000000000000000000000000000000,10.502444516749815051070982008241,2138213.016760236583650112152099609375,10.501222029000114588370706769638,2138213.005191610660403966903686523438,0.011568625923246145248413085938,0.001222487749700462700275238603,100966
13,STARLINK-30375          _SHIJIAN-6 03B (SJ-6 03B),CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.355767999999999973148590015626,355768.000000000000000000000000000000,338558.900000000023283064365386962891,334828.000000000000000000000000000000,3912.658170621127283084206283092499,1969919.988720125285908579826354980469,3912.782543779636853287229314446449,1975671.184549899771809577941894531250,5751.195829774485900998115539550781,0.124373158509570203023031353951,100966
14,STARLINK-30375          _COSMO-SKYMED 3          ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.356453000000000019831247755064,356453.000000000000000000000000000000,337241.700000000011641532182693481445,333465.000000000000000000000000000000,9.314257869120211807967280037701,922993.624976680031977593898773193359,9.313926563757497945061913924292,922993.632981267641298472881317138672,0.008004587609320878982543945312,0.000331305362713862905366113409,100966
15,STARLINK-30375          _SPIRALE A               ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.394272000000000011343814776410,394272.000000000000000000000000000000,375255.299999999988358467817306518555,371249.000000000000000000000000000000,677.020602939545938170340377837420,350272.563687739311717450618743896484,677.020601614709448767825961112976,350272.556949156802147626876831054688,0.006738582509569823741912841797,0.000001324836489402514416724443,100966
16,STARLINK-30375          _SPIRALE B               ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.389624999999999999111821580300,389625.000000000000000000000000000000,378161.400000000023283064365386962891,370657.000000000000000000000000000000,10338.877910434242949122563004493713,2413743.080871132202446460723876953125,10338.877903239770603249780833721161,2413743.123350048437714576721191406250,0.042478916235268115997314453125,0.000007194472345872782170772552,100966
17,STARLINK-30375          _NANOSAT 1B              ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.352520000000000000017763568394,352520.000000000000000000000000000000,338252.400000000023283064365386962891,335037.000000000000000000000000000000,22.959931333963055521962814964354,2316384.098235093988478183746337890625,22.959858215294399741424058447592,2316384.104121658485382795333862304688,0.005886564496904611587524414062,0.000073118668655780538756516762,100966
18,STARLINK-30375          _APRIZESAT 3             ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.357188999999999978740561346058,357189.000000000000000000000000000000,338709.900000000023283064365386962891,335115.000000000000000000000000000000,41.222206245717934791628067614511,1101913.967802222119644284248352050781,41.222059120529003450883465120569,1101913.959600019268691539764404296875,0.008202202850952744483947753906,0.000147125188931340744602493942,100966
19,STARLINK-30375          _SBSS (USA 216)          ,CATCH,16,15,2419200.000000000000000000000000000000,357.315462252542090482165804132819,16,101551,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.358020000000000004902744876745,358020.000000000000000000000000000000,340211.700000000011641532182693481445,336609.000000000000000000000000000000,38.708462876922119733080762671307,2166285.851430189795792102813720703125,38.708182559320761129129095934331,2166285.868312300182878971099853515625,0.016882110387086868286132812500,0.000280317601358603951666736975,101551
20,STARLINK-30375          _SHIJIAN-6 04A (SJ-6 04A),CATCH,16,15,2419200.000000000000000000000000000000,357.656461519956167194322915747762,16,101461,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.343667000000000000259348098552,343667.000000000000000000000000000000,337649.400000000023283064365386962891,335284.000000000000000000000000000000,14.853915189389894635496602859348,112018.313614338650950230658054351807,14.850084552233161261369787098374,112018.357397128100274130702018737793,0.043782789449323900043964385986,0.003830637156733374126815760974,101461
21,STARLINK-30375          _SHIJIAN-6 04B (SJ-6 04B),CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.356092999999999992866150932969,356093.000000000000000000000000000000,337646.799999999988358467817306518555,333879.000000000000000000000000000000,19.920240046895582253227985347621,1599412.457615299616008996963500976562,19.920209377466239430987116065808,1599412.460224521579220890998840332031,0.002609221963211894035339355469,0.000030669429342822240869281814,100966
22,STARLINK-30375          _TACSAT 4                ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.383703000000000016278534076264,383703.000000000000000000000000000000,366092.799999999988358467817306518555,362330.000000000000000000000000000000,403.170209407327433837053831666708,107517.750310422488837502896785736084,403.170030606427474140218691900373,107517.810041492019081488251686096191,0.059731069530243985354900360107,0.000178800899959696835139766335,100966
23,STARLINK-30375          _NUSTAR                  ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.355364999999999986446397315376,355365.000000000000000000000000000000,342064.299999999988358467817306518555,334460.000000000000000000000000000000,5.338070426141092283955913444515,1540003.321815586881712079048156738281,5.334777552345826734381262212992,1540003.288784062024205923080444335938,0.033031524857506155967712402344,0.003292873795265549574651231524,100966
24,STARLINK-30375          _EXPRESS-MD2             ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.395201999999999997736921386604,395202.000000000000000000000000000000,347052.799999999988358467817306518555,339999.000000000000000000000000000000,195.375767320304788654539152048528,1876067.176780388224869966506958007812,195.374791622618857900306466035545,1876067.116394313517957925796508789062,0.060386074706912040710449218750,0.000975697685930754232686012983,100966
25,STARLINK-30375          _SMDC ONE 1.2            ,CATCH,16,15,2419200.000000000000000000000000000000,357.748833743273848995158914476633,16,101431,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.357387000000000010224709967588,357387.000000000000000000000000000000,341018.599999999976716935634613037109,337438.000000000000000000000000000000,83.755124572031078855616215150803,1284186.939519561594352126121520996094,83.755030495521552325044467579573,1284186.925276312045753002166748046875,0.014243249548599123954772949219,0.000094076509526530571747571230,101431
26,STARLINK-30375          _CINEMA                  ,CATCH,16,15,2419200.000000000000000000000000000000,355.140193640072141079144785180688,16,102166,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.358022999999999980147435962863,358023.000000000000000000000000000000,342824.000000000000000000000000000000,339420.000000000000000000000000000000,91.608952262343933625743375159800,11592.818501689209369942545890808105,87.273757788110088995381374843419,11590.536632845230997190810739994049,2.281868843978372751735150814056,4.335194474233844630362000316381,102166
