Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used
739,STARLINK-30375          _IXPE                    ,ANCAS,16,15,2419200.000000000000000000000000000000,359.113672263713226584513904526830,16,101041,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.117042999999999994265031943996,117043.000000000000000000000000000000,106204.699999999997089616954326629639,104915.000000000000000000000000000000,33.452784219545073085555486613885,1824225.378484278684481978416442871094,33.452784106784910989063064334914,1824225.378538946621119976043701171875,0.000054667936637997627258300781,0.000000112760162096492422278970,101038
740,STARLINK-30375          _SHIYAN 13 (SY-13)       ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.142437000000000008048672839323,142437.000000000000000000000000000000,111143.500000000000000000000000000000,107599.000000000000000000000000000000,87.934560798254892688419204205275,830519.410472020739689469337463378906,87.934560670282351679816201794893,830519.410573443397879600524902343750,0.000101422658190131187438964844,0.000000127972541008603002410382,100963
741,STARLINK-30375          _2022-023A               ,ANCAS,16,15,2419200.000000000000000000000000000000,355.601897477764225641294615343213,16,102046,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.127834000000000003183231456205,127834.000000000000000000000000000000,109248.899999999994179233908653259277,107066.000000000000000000000000000000,78.154766641880328847946657333523,999171.481694161542691290378570556641,78.154765575344768535615003202111,999171.481707998784258961677551269531,0.000013837241567671298980712891,0.000001066535560312331654131413,102043
742,STARLINK-30375          _2022-023B               ,ANCAS,16,15,2419200.000000000000000000000000000000,355.514380026363085107732331380248,16,102061,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.126608999999999999319655330510,126609.000000000000000000000000000000,109134.199999999997089616954326629639,107132.000000000000000000000000000000,36.304999823706168626813450828195,2039118.514820872806012630462646484375,36.305000119015211623718641931191,2039118.514846356352791190147399902344,0.000025483546778559684753417969,0.000000295309042996905191102996,102058
743,STARLINK-30375          _2022-023C               ,ANCAS,16,15,2419200.000000000000000000000000000000,355.483236865068363385944394394755,16,102076,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.128417000000000003367972567503,128417.000000000000000000000000000000,109351.899999999994179233908653259277,107163.000000000000000000000000000000,26.949877249794592870557607966475,2101773.483962817117571830749511718750,26.949877894203776662607197067700,2101773.484000879805535078048706054688,0.000038062687963247299194335938,0.000000644409183792049589101225,102073
744,STARLINK-30375          _2022-023D               ,ANCAS,16,15,2419200.000000000000000000000000000000,355.492599132888301483035320416093,16,102076,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.129280000000000006021849685567,129280.000000000000000000000000000000,109454.899999999994179233908653259277,107204.000000000000000000000000000000,37.997674506354890411330416100100,1590198.451954416232183575630187988281,37.997673148767560746819071937352,1590198.451984361046925187110900878906,0.000029944814741611480712890625,0.000001357587329664511344162747,102073
745,STARLINK-30375          _2022-023F               ,ANCAS,16,15,2419200.000000000000000000000000000000,355.480276594542431212175870314240,16,102076,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.118068999999999993399946163208,118069.000000000000000000000000000000,108364.000000000000000000000000000000,107195.000000000000000000000000000000,26.265994739467210195016377838328,492755.195865409565158188343048095703,26.265997243493920620949211297557,492755.195872098149266093969345092773,0.000006688584107905626296997070,0.000002504026710425932833459228,102073
746,STARLINK-30375          _STARLINK-3694           ,ANCAS,16,15,2419200.000000000000000000000000000000,358.471714871985625450179213657975,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.126796999999999993047339330587,126797.000000000000000000000000000000,107640.000000000000000000000000000000,105452.000000000000000000000000000000,11.572617491189635785531208966859,2406869.276819347869604825973510742188,11.572617503937566496574618213344,2406869.276836559642106294631958007812,0.000017211772501468658447265625,0.000000012747930711043409246486,101218
747,STARLINK-30375          _STARLINK-3704           ,ANCAS,16,15,2419200.000000000000000000000000000000,358.469547009262612391466973349452,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.122097999999999998199662343268,122098.000000000000000000000000000000,107109.000000000000000000000000000000,105379.000000000000000000000000000000,1239.228542755338366987416520714760,2418112.964742829557508230209350585938,1239.228535820666138533852063119411,2418112.964829045347869396209716796875,0.000086215790361166000366210938,0.000006934672228453564457595348,101218
748,STARLINK-30375          _STARLINK-3690           ,ANCAS,16,15,2419200.000000000000000000000000000000,358.472984904292331975739216431975,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.117657999999999998697042258300,117658.000000000000000000000000000000,106841.100000000005820766091346740723,105587.000000000000000000000000000000,24.959623299703942223004560219124,48191.503892957298376131802797317505,24.959623929636563843814656138420,48191.503898908966220915317535400391,0.000005951667844783514738082886,0.000000629932621620810095919296,101218
