Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
STARLINK-30375          _SHIJIAN-6 03B (SJ-6 03B),84,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107328,0.135639000000000009560352509652,135639.000000000000000000000000000000,10,116454.199999999997089616954326629639,114170.000000000000000000000000000000,3912.658169169777011120459064841270,1969919.996133351232856512069702148438,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _COSMO-SKYMED 3          ,85,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107353,0.121265999999999998792965527628,121266.000000000000000000000000000000,10,114814.500000000000000000000000000000,114024.000000000000000000000000000000,9.313926562899100147774333890993,922993.632979321642778813838958740234,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SPIRALE A               ,86,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,104058,0.155684999999999990061283483556,155685.000000000000000000000000000000,10,136831.500000000000000000000000000000,134638.000000000000000000000000000000,677.020605908634706793236546218395,350272.544735547446180135011672973633,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SPIRALE B               ,87,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,104187,0.155558000000000001827871187743,155558.000000000000000000000000000000,10,137494.200000000011641532182693481445,135431.000000000000000000000000000000,10338.877908838916482636705040931702,2413743.085894533433020114898681640625,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _NANOSAT 1B              ,88,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107394,0.138155000000000000026645352591,138155.000000000000000000000000000000,10,117449.899999999994179233908653259277,115097.000000000000000000000000000000,22.959858215631189892746988334693,2316384.104106429498642683029174804688,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _APRIZESAT 3             ,89,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107345,0.132994000000000001104893954107,132994.000000000000000000000000000000,10,116600.100000000005820766091346740723,114693.000000000000000000000000000000,41.222059120262031228776322677732,1101913.959609817713499069213867187500,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SBSS (USA 216)          ,90,SBO ANCAS,15,2419200.000000000000000000000000000000,357.315462252542090482165804132819,0.062500000000000000000000000000,16,101551,107854,0.122508000000000005780265155408,122508.000000000000000000000000000000,10,115746.399999999994179233908653259277,114958.000000000000000000000000000000,38.708182561596338189247035188600,2166285.868297071196138858795166015625,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SHIJIAN-6 04A (SJ-6 04A),91,SBO ANCAS,15,2419200.000000000000000000000000000000,357.656461519956167194322915747762,0.062500000000000000000000000000,16,101461,107907,0.122225000000000000310862446895,122225.000000000000000000000000000000,10,115109.300000000002910383045673370361,114250.000000000000000000000000000000,14.850084552335736987060954561457,112018.357396471779793500900268554688,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SHIJIAN-6 04B (SJ-6 04B),92,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107296,0.121145000000000002682298827494,121145.000000000000000000000000000000,10,114594.899999999994179233908653259277,113810.000000000000000000000000000000,19.920209377576927778363824472763,1599412.460222460329532623291015625000,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _TACSAT 4                ,93,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,104759,0.153121000000000007101874643922,153121.000000000000000000000000000000,10,132518.899999999994179233908653259277,130182.000000000000000000000000000000,403.170034226946256694645853713155,107517.801550812087953090667724609375,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _NUSTAR                  ,94,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107314,0.135954999999999992521537706125,135955.000000000000000000000000000000,10,116591.399999999994179233908653259277,114368.000000000000000000000000000000,5.334777553292478380342345190002,1540003.288768797414377331733703613281,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _EXPRESS-MD2             ,95,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,106513,0.139796000000000003593569886107,139796.000000000000000000000000000000,10,119018.399999999994179233908653259277,116668.000000000000000000000000000000,195.374791948381698603043332695961,1876067.117509094765409827232360839844,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SMDC ONE 1.2            ,96,SBO ANCAS,15,2419200.000000000000000000000000000000,357.748833743273848995158914476633,0.062500000000000000000000000000,16,101431,107823,0.135507999999999989571008995881,135508.000000000000000000000000000000,10,118148.899999999994179233908653259277,116102.000000000000000000000000000000,83.755030496244316395859641488642,1284186.925231069559231400489807128906,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _CINEMA                  ,97,SBO ANCAS,15,2419200.000000000000000000000000000000,355.140193640072141079144785180688,0.062500000000000000000000000000,16,102166,108553,0.134368999999999988448351473380,134369.000000000000000000000000000000,10,118628.100000000005820766091346740723,116840.000000000000000000000000000000,87.273757789547502738969342317432,11590.536592895754438359290361404419,0.000000010000000000000000209226,0.000100000000000000004792173602
